house,year,name_jp,district,districttype,party_jp,party_id,party_en,result,experience,experience_lab,female,gender_lab,age,age_group,borninku,home_lab,educ_type,educ_lab,dynastic,dynastic_lab,busi_emp,busi_exec,celeb,bcrat,localbcrat,pref_assy,pref_gov,sec,magnitude,city_assy,anylocal_assy,mayor,totcruns,totcwins,kucode,region,prcode,inc,camp,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,byear,bplace,bplace_id,background_jp,background_eng,busi,priorwins,incumbent2,incdummy2,hc,bcrat_id,news,union,agri,celeb_id,qual,educ,law,med,relig,police,pubcorp,mili,juku,kobo,dynasty,family,pre_local,pre_cand,pre_mp,seshu,junior,cablegacy,pre_fam,cabappt,cabexp,junappt,junexp,pm,pid,party_en_orig,borninken
HR,2014,赤松広隆,Aichi 5,SMD,民主党,16,DPJ,1,6,"Currently in office, 3+ terms",0,Male,66,60-69,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,1,0,0,1,0,1,0,9,9,2305,Tokai,70000,2,4,84226,189142,415845,0.445305643,1,4,1491764,6449446,12122808,0.231301107,21,5,2,29,0,519418,259417,260001,67702,111756,490770,0.944846,1948,愛知県名古屋市,2305,［元］副議長［歴］県議▽党国対委員長・選対委員長・副代表▽農相▽早大,"prefectural assembly, business employee, labor union",0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,赤松,0,1,1,0,1,0,赤松勇 (father),0,1,0,0,0,15580,DPJ,1
HR,2014,安田庄一,Aichi 5,SMD,次世代の党,39,PFG,0,0,No experience,0,Male,47,40-49,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2305,Tokai,70000,0,1,10231,189142,415845,0.054091635,4,4,147080,6449446,12122808,0.02280506,21,0,2,5,999,519418,259417,260001,67702,111756,490770,0.944846,1967,岐阜県大垣市赤坂町,21,貿易商社顧問［歴］商社員▽自民党愛知政治大学院塾生▽明治大学政治経済学部政治学科、豪ボンド大院,business employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19511,PFG,0
HR,2014,丹羽秀樹,Aichi 6,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,41,40-49,1,Born inside district,2,Private university,3,Cabinet minister,0,1,0,0,0,0,0,1,1,0,0,0,6,4,2306,Tokai,70000,1,1,106887,205531,422007,0.520052936,1,3,2147672,6449446,12122808,0.333001005,21,8,1,38,0,527899,264380,263519,79123,107090,420337,0.7962451,1972,愛知県春日井市,2306,副文科相［歴］証券会社員▽衆院議員秘書▽党国対副委員長▽玉川大,"MP sec, bus (exec)",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,丹羽1,0,1,1,0,1,1,"丹羽孝充 (father, unelected), 丹羽兵助 (grandfather), 安藤孝三 (grandfather), 丹羽久章 (great uncle)",0,0,1,1,0,16467,LDP,1
HR,2014,柳沢けさ美,Aichi 6,SMD,共産党,5,JCP,0,0,No experience,1,Female,64,60-69,0,Born outside district,2,Private university,0,None,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2306,Tokai,0,0,5,32607,205531,422007,0.158647601,3,3,,,,,,,,,,527899,264380,263519,79123,107090,420337,0.7962451,1950,長野県,20,党県委員・地区副委員長［歴］春日井市職員労働組合専従書記▽名城大,"local civil servant, labor union",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19161,JCP,0
HR,2014,森本和義,Aichi 6,SMD,民主党,16,DPJ,0,1,"Formerly in office, 1 term",0,Male,48,40-49,0,Born outside district,3,University of Tokyo,0,None,1,0,0,0,0,0,0,1,1,0,0,0,4,1,2306,Tokai,70000,0,4,66037,205531,422007,0.321299463,2,3,1491764,6449446,12122808,0.231301107,21,5,2,29,11,527899,264380,263519,79123,107090,420337,0.7962451,1966,三重県,24,［元］衆院議員秘書［歴］東海銀行員▽党政調会長補佐▽東大,"MP sec, bank employee",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14825,DPJ,0
HR,2014,鈴木淳司,Aichi 7,SMD,自民党,1,LDP,2,6,"Currently in office, 3+ terms",0,Male,56,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,1,1,0,6,4,2307,Tokai,70000,1,1,108151,243497,432249,0.444157423,2,3,2147672,6449446,12122808,0.333001005,21,8,1,38,1,546468,273017,273451,84302,104852,408126,0.7468433,1958,愛知県瀬戸市陶原町,2307,党経産部会長［歴］瀬戸市議▽経産委理事▽総務政務官▽早大,"municipal assembly, Matsushita",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,19379,LDP,1
HR,2014,郷右近修,Aichi 7,SMD,共産党,5,JCP,0,0,No experience,0,Male,36,Under_40,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2307,Tokai,0,0,5,21872,243497,432249,0.089824515,3,3,,,,,,,,,,546468,273017,273451,84302,104852,408126,0.7468433,1978,宮城県,4,党地区常任委員［歴］自動車部品製造会社員▽党地区委員▽東北学院大,business employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11743,JCP,0
HR,2014,山尾志桜里,Aichi 7,SMD,民主党,16,DPJ,1,1,"Formerly in office, 1 term",1,Female,40,40-49,0,Born outside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,0,3,2,2307,Tokai,70000,0,4,113474,243497,432249,0.466018062,1,3,1491764,6449446,12122808,0.231301107,21,5,2,29,0,546468,273017,273451,84302,104852,408126,0.7468433,1974,宮城県仙台市,402,［元］検察官［歴］党幹事長補佐・税調事務局次長▽憲法審査会幹事▽東大,bur (public prosecutor),0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13523,DPJ,0
HR,2014,伊藤忠彦,Aichi 8,SMD,自民党,1,LDP,1,4,"Currently in office, 2 terms",0,Male,50,50-59,0,Born outside district,2,Private university,0,None,1,0,0,0,0,1,0,1,1,0,1,0,5,3,2308,Tokai,70000,1,1,109723,230640,425151,0.475732744,1,3,2147672,6449446,12122808,0.333001005,21,8,1,38,0,529545,266342,263203,78905,109211,359879,0.6796004,1964,愛知県名古屋市,2301,党国対副委員長［歴］電通社員▽県議▽総務政務官兼内閣政務官▽早大,"MP sec, business employee, prefectural assembly",0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,1,0,10242,LDP,1
HR,2014,長友忠弘,Aichi 8,SMD,共産党,5,JCP,0,0,No experience,0,Male,55,50-59,0,Born outside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,3,0,2308,Tokai,0,0,5,21859,230640,425151,0.094775408,3,3,,,,,,,,,,529545,266342,263203,78905,109211,359879,0.6796004,1959,宮崎市,4501,党地区委員長・県委員［歴］民青同盟地区委員長▽宮崎工高,"party youth org., business employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17056,JCP,0
HR,2014,伴野豊,Aichi 8,SMD,民主党,16,DPJ,2,5,"Formerly in office, 3+ terms",0,Male,53,50-59,0,Born outside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,7,5,2308,Tokai,70000,0,4,99058,230640,425151,0.429491849,2,3,1491764,6449446,12122808,0.231301107,21,5,2,29,2,529545,266342,263203,78905,109211,359879,0.6796004,1961,名古屋市,2301,［元］副国交相［歴］ＪＲ東海社員▽党県代表▽副外相▽名古屋工大院,"public corp (JNR), business (JR)",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,18115,DPJ,1
HR,2014,長坂康正,Aichi 9,SMD,自民党,1,LDP,1,2,"Currently in office, 1 term",0,Male,57,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,0,1,0,2,2,2309,Tokai,70000,1,1,98594,208564,424434,0.472727796,1,3,2147672,6449446,12122808,0.333001005,21,8,1,38,0,526034,259377,266657,77254,115036,285584,0.5429003,1957,一宮市,2309,党国交副部会長［歴］首相秘書▽県議▽党県議団長・県幹事長▽青学大,"prefectural assembly, MP secretary",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16960,LDP,1
HR,2014,渡辺裕,Aichi 9,SMD,共産党,5,JCP,0,0,No experience,0,Male,34,Under_40,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2309,Tokai,0,0,5,24003,208564,424434,0.115086976,3,3,,,,,,,,,,526034,259377,266657,77254,115036,285584,0.5429003,1980,愛知県稲沢市,2309,党地区常任委員［歴］建設会社員▽民青同盟県副委員長▽東海工業専門学校,"party youth org., construction business employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17500,JCP,1
HR,2014,岡本充功,Aichi 9,SMD,民主党,16,DPJ,2,5,"Formerly in office, 3+ terms",0,Male,43,40-49,0,Born outside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,5,4,2309,Tokai,70000,0,4,85967,208564,424434,0.412185229,2,3,1491764,6449446,12122808,0.231301107,21,5,2,29,3,526034,259377,266657,77254,115036,285584,0.5429003,1971,浜松市,2208,医師［歴］党副幹事長▽厚労政務官▽厚労委筆頭理事▽名大院,"doctor, lecturer",0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,1,0,10804,DPJ,0
HR,2014,冨樫博之,Akita 1,SMD,自民党,1,LDP,1,2,"Currently in office, 1 term",0,Male,59,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,0,1,0,2,2,501,Tohoku,20000,1,1,66388,141190,265311,0.470203272,1,4,1265372,3841899,7558365,0.329361079,14,5,1,28,0,323600,152456,171144,39574,77625,254970,0.7879172,1955,秋田市,501,［元］県議長▽県ソフトボール協会長［歴］衆参院議員秘書▽秋田経済大,"prefectural assembly, MP secretary",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18300,LDP,1
HR,2014,伊藤正通,Akita 1,SMD,社会民主党,2,SDP,0,0,No experience,0,Male,63,60-69,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,501,Tohoku,20000,0,2,5441,141190,265311,0.038536724,4,4,131857,3841899,7558365,0.034320788,14,0,1,5,999,323600,152456,171144,39574,77625,254970,0.7879172,1951,秋田県秋田市,501,［元］県教組委員長▽党県平和運動推進委員長［歴］学校事務職員▽立教大院,"education, teacher's union",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19518,SDP,1
HR,2014,山内梅良,Akita 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,66,60-69,1,Born inside district,0,High school,0,None,0,0,0,0,0,1,0,0,1,1,1,0,1,0,501,Tohoku,0,0,5,11579,141190,265311,0.082010057,3,4,,,,,,,,,,323600,152456,171144,39574,77625,254970,0.7879172,1948,秋田県秋田市,501,［元］県議▽党県副委員長［歴］雄和町議▽県生協労連議長▽金足農高,"municipal assembly, prefectural assembly, labor union",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19619,JCP,1
HR,2014,寺田学,Akita 1,SMD,民主党,16,DPJ,2,5,"Formerly in office, 3+ terms",0,Male,38,Under_40,0,Born outside district,2,Private university,1,Local-level elected politician,1,0,0,0,0,0,0,0,1,0,0,0,5,4,501,Tohoku,20000,0,4,57782,141190,265311,0.409249947,2,4,863539,3841899,7558365,0.224768793,14,4,1,19,3,323600,152456,171144,39574,77625,254970,0.7879172,1976,秋田県横手市,503,［元］首相補佐官［歴］三菱商事社員▽党県代表▽財務金融委筆頭理事▽中大,business (banking),0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,寺田,1,1,0,0,0,0,"寺田創 (brother, unsuccessful)",0,0,0,1,0,13688,DPJ,1
HR,2014,金田勝年,Akita 2,SMD,自民党,1,LDP,1,4,"Currently in office, 2 terms",0,Male,65,60-69,1,Born inside district,1,Local public university,0,None,0,0,0,1,0,0,0,0,1,0,0,0,3,3,502,Tohoku,20000,1,1,82046,149994,281658,0.546995213,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,341201,158906,182295,36653,111720,50134,0.1469339,1949,秋田県潟上市,502,［元］副外相［歴］大蔵省主計官▽参院議員▽農水政務次官▽一橋大,"UH, bureaucrat",0,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11871,LDP,1
HR,2014,藤本金治,Akita 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,68,60-69,0,Born outside district,0,High school,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,0,502,Tohoku,0,0,5,11247,149994,281658,0.074982999,3,3,,,,,,,,,,341201,158906,182295,36653,111720,50134,0.1469339,1946,秋田県北秋田市,501,党地区委員長・県委員［歴］全動労東日本地方本部委員長▽鷹巣農林高,labor union,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17784,JCP,1
HR,2014,緑川貴士,Akita 2,SMD,民主党,16,DPJ,0,0,No experience,0,Male,29,Under_40,0,Born outside district,2,Private university,0,None,0,0,1,0,0,0,0,0,1,0,0,0,1,0,502,Tohoku,20000,0,4,56701,149994,281658,0.378021788,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,7,341201,158906,182295,36653,111720,50134,0.1469339,1985,埼玉県飯能市,1109,［元］秋田朝日放送アナウンサー▽党２区総支部長▽早大,media (newscaster),0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19778,DPJ,0
HR,2014,御法川信英,Akita 3,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,50,50-59,1,Born inside district,2,Private university,2,National-level elected politician,1,0,0,0,0,0,0,1,1,0,0,0,5,4,503,Tohoku,20000,1,1,94096,196912,346644,0.47785813,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,421196,198564,222632,47834,131105,66091,0.1569127,1964,秋田県大曲市（現・大仙市）,503,副財務相［歴］外務政務官▽党国対副委員長▽米コロンビア大院,"MP sec, bank employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,御法川,0,1,1,1,1,0,御法川英文 (father),0,0,0,1,0,12222,LDP,1
HR,2014,我妻桂子,Akita 3,SMD,共産党,5,JCP,0,0,No experience,1,Female,60,60-69,1,Born inside district,2,Private university,0,None,0,1,0,0,0,0,0,0,1,0,0,0,2,0,503,Tohoku,0,0,5,14333,196912,346644,0.07278886,3,3,,,,,,,,,,421196,198564,222632,47834,131105,66091,0.1569127,1954,秋田県横手市,503,党県委員▽米穀店経営［歴］横手市国保運営協議会委員▽早大,"party employee, business manager",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11033,JCP,1
HR,2014,村岡敏英,Akita 3,SMD,維新の党,35,JIP,2,2,"Currently in office, 1 term",0,Male,54,50-59,1,Born inside district,2,Private university,3,Cabinet minister,1,0,0,0,0,0,0,1,1,0,0,0,4,2,503,Tohoku,20000,2,1,88483,196912,346644,0.44935301,2,3,499437,3841899,7558365,0.129997431,14,2,1,5,2,421196,198564,222632,47834,131105,66091,0.1569127,1960,秋田県本荘市（現：由利本荘市）,503,［元］官房長官政務秘書官［歴］建設会社員▽運輸相政務秘書官▽日大,MP secretary,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,村岡,0,1,1,1,1,1,村岡兼造 (father),0,0,0,0,0,15961,JRP,1
HR,2014,津島淳,Aomori 1,SMD,自民党,1,LDP,1,2,"Currently in office, 1 term",0,Male,48,40-49,0,Born outside district,2,Private university,3,Cabinet minister,1,0,0,0,0,0,0,1,1,0,0,0,3,2,201,Tohoku,20000,1,1,66041,146569,335909,0.450579591,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,406965,188451,218514,49808,103779,246766,0.6063568,1966,東京都,13,党厚労副部会長・国対委員［歴］関電工社員▽衆院議員秘書▽学習院大,"MP sec, business employee",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,津島,0,1,1,1,1,1,"津島雄二 (father), 津島文治 (great uncle), 津島恭一 (cousin), 田沢吉郎 (relative), 津島源右衛門 (great great grandfather, prewar HR, HP)",0,0,0,0,0,17080,LDP,0
HR,2014,吉俣洋,Aomori 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,40,40-49,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,0,201,Tohoku,0,0,5,18274,146569,335909,0.124678479,3,3,,,,,,,,,,406965,188451,218514,49808,103779,246766,0.6063568,1974,青森県青森市,201,党東青地区委員長・県常任委員・准中央委員［歴］民青同盟県委長▽八戸工大,"party youth org., party org. employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11492,JCP,1
HR,2014,升田世喜男,Aomori 1,SMD,維新の党,35,JIP,2,0,No experience,0,Male,57,50-59,1,Born inside district,0,High school,0,None,0,0,0,0,0,1,0,0,1,0,1,0,4,1,201,Tohoku,20000,0,1,62254,146569,335909,0.42474193,2,3,499437,3841899,7558365,0.129997431,14,2,1,5,1,406965,188451,218514,49808,103779,246766,0.6063568,1957,青森県中泊町,201,［元］県議▽党県代表代行［歴］小泊村議▽自民党県政調副会長▽拓大中退,local assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13970,JRP,1
HR,2014,江渡聡徳,Aomori 2,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,59,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,7,6,202,Tohoku,20000,1,1,81054,120111,252014,0.674825786,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,306230,148202,158028,40356,77654,80902,0.264187,1955,青森県十和田市,202,防衛相［歴］短大非常勤講師▽社会福祉法人理事長▽内閣政務官▽日大院,"educ, intgroup",0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,1,0,1,0,12318,LDP,1
HR,2014,小笠原良子,Aomori 2,SMD,共産党,5,JCP,0,0,No experience,1,Female,65,60-69,0,Born outside district,0,High school,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,0,202,Tohoku,0,0,5,10775,120111,252014,0.089708686,3,3,,,,,,,,,,306230,148202,158028,40356,77654,80902,0.264187,1949,東京都,13,党上十三地区委員▽新日本婦人の会県委員［歴］埼玉・与野高,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13984,JCP,0
HR,2014,中野渡詔子,Aomori 2,SMD,維新の党,35,JIP,0,1,"Formerly in office, 1 term",1,Female,44,40-49,1,Born inside district,1,Local public university,0,None,0,1,0,0,0,0,0,0,1,0,0,0,3,1,202,Tohoku,20000,0,1,28282,120111,252014,0.235465528,2,3,499437,3841899,7558365,0.129997431,14,2,1,5,4,306230,148202,158028,40356,77654,80902,0.264187,1970,青森県十和田市,202,［元］会社役員［歴］民主党県副代表▽国民の生活が第一広報副委員長▽筑波大学、筑波大院,business executive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16899,JRP,1
HR,2014,大島理森,Aomori 3,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,68,60-69,1,Born inside district,2,Private university,2,National-level elected politician,1,0,0,0,0,0,0,1,1,0,0,0,12,11,203,Tohoku,20000,1,1,59280,115733,241145,0.512213457,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,292492,139688,152804,38315,71445,160720,0.5494851,1946,八戸市,203,［元］党副総裁［歴］毎日新聞社員▽県議▽官房副長官▽環境庁長官▽農相▽慶大,"MP secretary, local politician, media (newspaper)",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,夏堀,0,1,1,0,1,0,夏堀源三郎 (uncle),0,1,0,1,0,16296,LDP,1
HR,2014,松橋三夫,Aomori 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,65,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,6,0,203,Tohoku,0,0,5,7311,115733,241145,0.063171265,3,3,,,,,,,,,,292492,139688,152804,38315,71445,160720,0.5494851,1949,青森県八戸市,203,党三八地区委員長・県委員［歴］会社員▽党中央委勤務員▽八戸高,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14399,JCP,1
HR,2014,田名部匡代,Aomori 3,SMD,民主党,16,DPJ,0,5,"Formerly in office, 3+ terms",1,Female,45,40-49,1,Born inside district,2,Private university,3,Cabinet minister,1,0,0,0,0,0,0,1,1,0,0,0,6,3,203,Tohoku,20000,0,4,49142,115733,241145,0.424615278,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,6,292492,139688,152804,38315,71445,160720,0.5494851,1969,青森県八戸市,203,［元］農水政務官［歴］会社員▽参院議員秘書▽玉川学園女短大,"MP sec, business employee",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,田名部,0,1,1,1,1,1,田名部匡省 (father),0,0,0,1,0,17412,DPJ,1
HR,2014,木村太郎,Aomori 4,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,49,40-49,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,1,0,1,1,0,1,0,7,7,204,Tohoku,20000,1,1,79156,133093,300421,0.594742022,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,367652,169800,197852,43363,99890,143769,0.3910464,1965,青森県南津軽郡藤崎町,204,首相補佐官［歴］外相秘書▽県議▽防衛・農水政務官▽防衛庁副長官▽東洋大,"local politician, MP secretary",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,木村2,0,1,1,1,1,0,"木村守男 (father), 木村文男 (grandfather)",0,0,1,1,0,18966,LDP,1
HR,2014,千葉浩規,Aomori 4,SMD,共産党,5,JCP,0,0,No experience,0,Male,53,50-59,0,Born outside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,204,Tohoku,0,0,5,15831,133093,300421,0.118946902,3,3,,,,,,,,,,367652,169800,197852,43363,99890,143769,0.3910464,1961,岩手県,3,党津軽地区委員長・県常任委員［歴］病院職員▽弘前大,hospital employee,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,15623,JCP,0
HR,2014,山内崇,Aomori 4,SMD,民主党,16,DPJ,0,0,No experience,0,Male,59,50-59,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,1,1,0,0,1,0,1,0,1,0,204,Tohoku,20000,0,4,38106,133093,300421,0.286311076,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,11,367652,169800,197852,43363,99890,143769,0.3910464,1955,青森県弘前市,204,党県幹事長［歴］県職員▽県議▽県監査委員▽立教大,"prefectural assembly, local civil servant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,山内,1,1,1,0,0,0,山内弘 (father),0,0,0,0,0,19618,DPJ,1
HR,2014,門山宏哲,Chiba 1,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",0,Male,50,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1201,Minami Kanto,50000,2,1,76937,206196,404904,0.37312557,2,4,2321609,6836369,13152606,0.339596795,22,8,2,40,5,507294,253170,254124,65040,99916,498008,0.981695,1964,千葉県千葉市,1201,弁護士▽社会福祉法人理事［歴］千葉ＪＣ理事長▽千葉大院非常勤講師▽中大,"lawyer, education",0,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19018,LDP,1
HR,2014,吉田直義,Chiba 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,27,Under_40,0,Born outside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1201,Minami Kanto,0,0,5,18182,206196,404904,0.088178238,4,4,,,,,,,,,,507294,253170,254124,65040,99916,498008,0.981695,1987,熊本県玉名市,4302,党准地区委員・千葉市議団事務局員［歴］会社員▽日本工学院専門学校中退,company employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19555,JCP,0
HR,2014,田嶋要,Chiba 1,SMD,民主党,16,DPJ,1,6,"Currently in office, 3+ terms",0,Male,53,50-59,0,Born outside district,3,University of Tokyo,0,None,1,0,0,0,0,0,0,0,1,0,0,0,5,5,1201,Minami Kanto,50000,1,4,84755,206196,404904,0.411040951,1,4,1203572,6836369,13152606,0.176054277,22,4,1,20,0,507294,253170,254124,65040,99916,498008,0.981695,1961,愛知県名古屋市,2301,［元］経産政務官▽党国対副委員長［歴］ＮＴＴ社員▽米ペンシルベニア大院,public corp (NTT),0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,17379,DPJ,0
HR,2014,田沼隆志,Chiba 1,SMD,次世代の党,39,PFG,0,2,"Currently in office, 1 term",0,Male,38,Under_40,1,Born inside district,3,University of Tokyo,0,None,1,0,0,0,0,0,0,0,1,1,1,0,2,1,1201,Minami Kanto,50000,2,1,26322,206196,404904,0.127655241,3,4,236596,6836369,13152606,0.03460843,22,0,1,9,2,507294,253170,254124,65040,99916,498008,0.981695,1976,千葉県千葉市,1201,［元］千葉市議▽党政調副会長・広報局長［歴］経営相談会社員▽東大,"municipal assembly, business employee",0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17234,PFG,1
